2023-05-14 11:34:28,982 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-05-15 15:54:44,922 [Worker-14: Launching mavenrun-fe2d444b-95ef-4c4a-8e42-6a71ae2f445e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\eclipse\plugins\javax.annotation_1.3.5.v20221203-1659.jar
2023-05-15 15:54:44,923 [Worker-14: Launching mavenrun-fe2d444b-95ef-4c4a-8e42-6a71ae2f445e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.4.0.v20221112-0806 [67])
2023-05-15 15:54:44,928 [Worker-14: Launching mavenrun-fe2d444b-95ef-4c4a-8e42-6a71ae2f445e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\eclipse\plugins\org.apache.commons.cli_1.4.0.v20221112-0806.jar
2023-05-15 15:54:44,928 [Worker-14: Launching mavenrun-fe2d444b-95ef-4c4a-8e42-6a71ae2f445e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.1 [13])
2023-05-15 15:54:44,932 [Worker-14: Launching mavenrun-fe2d444b-95ef-4c4a-8e42-6a71ae2f445e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\eclipse\plugins\com.google.guava.failureaccess_1.0.1.jar
2023-05-15 15:54:44,961 [Worker-14: Launching mavenrun-fe2d444b-95ef-4c4a-8e42-6a71ae2f445e] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\hp\AppData\Local\Temp\m2e-archetypeGenerator8301765165055863513":
2023-05-15 15:54:44,977 [Worker-14: Launching mavenrun-fe2d444b-95ef-4c4a-8e42-6a71ae2f445e] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=SpringBasics -DartifactId=Spring -Dversion=0.0.1-SNAPSHOT -Dpackage=SpringBasics.Spring -DoutputDirectory=C:\Users\hp\new-eclipse-workspace -Dstyle.color=always -U archetype:generate
2023-05-15 15:57:30,893 [Worker-15: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\hp\new-eclipse-workspace\Spring\pom.xml
2023-05-15 15:57:32,892 [Worker-15: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar
2023-05-15 15:57:33,552 [Worker-15: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar
